2009,11,16,700,21,2,7,142,3.9,12.6
2009,11,16,800,22,2,5,243,3.8,12.5
2009,11,16,900,22,2,7,228,3.8,12.5
2009,11,16,1000,25,3,10,202,3.8,12.4
2009,11,16,1100,30,4,11,190,0.4,12.2
2009,11,16,1200,33,7,16,206,0.4,12.2
2009,11,16,1300,36,7,17,203,0.4,12.1
2009,11,16,1400,36,6,14,200,0.4,12.2
2009,11,16,1500,33,2,8,106,0.4,12.1
2009,11,16,1600,30,3,8,57,0.4,12.1
2009,11,16,1700,26,3,9,179,0.5,12.7
2009,11,16,1800,22,3,8,84,0.5,12.3
2009,11,16,1900,20,3,8,77,0.5,12.4
2009,11,16,2000,19,5,10,81,0.5,12.3
2009,11,16,2100,19,4,11,85,0.5,12.4
2009,11,16,2200,19,4,10,60,0.5,12.4
2009,11,16,2300,19,8,13,83,0.5,12.4
2009,11,16,2400,18,6,11,85,0.5,12.4
2009,11,17,100,18,7,10,89,0.5,12.3
2009,11,17,200,19,5,9,111,0.6,12.6
2009,11,17,300,19,5,9,113,0.5,12.5
2009,11,17,400,21,5,8,121,0.6,12.5
2009,11,17,500,26,3,10,234,0.6,12.7
2009,11,17,600,27,3,9,136,0.6,12.6
2009,11,17,700,26,5,10,82,0.5,12.5
2009,11,17,800,25,6,12,79,0.5,12.5
2009,11,17,900,25,8,14,92,0.5,12.5
2009,11,17,1000,27,6,11,84,0.4,12.2
2009,11,17,1100,30,6,12,89,0.4,12.1
2009,11,17,1200,31,6,14,96,0.5,12.1
2009,11,17,1300,36,7,17,121,0.5,12.1
2009,11,17,1400,37,6,16,125,0.5,12.5
2009,11,17,1500,38,7,16,121,0.4,12.6
2009,11,17,1600,41,7,21,157,0.4,12.4
2009,11,17,1700,36,7,20,142,0.5,13.1
2009,11,17,1800,32,6,15,142,0.6,12.5
2009,11,17,1900,32,7,18,158,0.6,12.4
2009,11,17,2000,31,6,22,134,0.6,12.5
2009,11,17,2100,29,7,16,86,0.5,12.1
2009,11,17,2200,28,7,15,99,0.6,12.7
2009,11,17,2300,28,6,12,97,0.5,12.1
2009,11,17,2400,28,6,14,130,0.6,12.6
2009,11,18,100,29,7,16,166,0.6,12.5
2009,11,18,200,29,6,12,149,0.6,12.4
2009,11,18,300,28,5,12,147,0.6,12.4
2009,11,18,400,27,6,13,151,0.5,12.4
2009,11,18,500,28,7,13,170,0.5,12.4
2009,11,18,600,29,8,18,182,0.6,12.3
2009,11,18,700,29,6,14,172,0.5,12.2
2009,11,18,800,30,7,16,195,0.5,12.2
2009,11,18,900,33,7,17,195,0.5,12
2009,11,18,1000,34,7,17,199,0.4,11.9
2009,11,18,1100,33,10,19,198,0.4,11.9
2009,11,18,1200,34,7,15,202,0.4,11.8
2009,11,18,1300,33,6,18,213,0.4,11.8
2009,11,18,1400,32,4,15,243,0.4,11.8
2009,11,18,1500,32,3,11,262,0.4,11.7
2009,11,18,1600,31,2,10,274,0.4,11.8
2009,11,18,1700,28,2,8,293,0.5,11.9
2009,11,18,1800,26,2,6,285,0.5,11.9
2009,11,18,1900,25,2,7,217,0.5,11.9
2009,11,18,2000,22,2,5,193,0.5,11.9
2009,11,18,2100,21,3,7,226,0.5,11.9
2009,11,18,2200,19,3,6,268,0.5,12
2009,11,18,2300,19,3,5,156,0.5,12
2009,11,18,2400,18,3,7,162,0.5,12
2009,11,19,100,19,4,8,195,0.5,12
2009,11,19,200,19,5,10,190,0.5,11.9
2009,11,19,300,17,5,10,168,0.5,12
2009,11,19,400,16,4,6,132,0.5,12
2009,11,19,500,16,3,4,78,0.5,12
2009,11,19,600,16,2,6,194,0.5,12.2
2009,11,19,700,15,3,7,123,0.5,12.1
2009,11,19,800,15,4,7,75,0.4,11.9
2009,11,19,900,17,2,7,85,0.4,12
2009,11,19,1000,19,2,5,99,0.4,11.9
2009,11,19,1100,22,2,7,86,0.4,11.7
2009,11,19,1200,25,2,6,126,0.4,12
2009,11,19,1300,30,5,11,189,0.4,11.8
2009,11,19,1400,32,6,13,192,0.4,11.7
2009,11,19,1500,32,7,14,199,0.4,11.7
2009,11,19,1600,32,7,14,192,0.4,11.6
2009,11,19,1700,27,5,10,113,0.6,12.1
2009,11,19,1800,24,4,9,148,0.5,12.1
2009,11,19,1900,22,4,8,103,0.5,12.1
2009,11,19,2000,22,4,11,119,0.5,12
2009,11,19,2100,20,4,7,102,0.5,12.1
2009,11,19,2200,20,5,10,133,0.6,12.2
2009,11,19,2300,20,3,9,120,0.5,12.1
2009,11,19,2400,20,2,4,98,0.5,12
2009,11,20,100,20,5,9,83,0.5,11.9
2009,11,20,200,18,6,10,88,0.5,11.9
2009,11,20,300,18,6,11,88,0.5,11.9
2009,11,20,400,19,5,11,98,0.5,11.9
2009,11,20,500,19,7,12,98,0.5,11.9
2009,11,20,600,20,6,11,102,0.5,11.9
2009,11,20,700,21,7,13,92,0.5,11.9
2009,11,20,800,22,7,13,102,0.5,12
2009,11,20,900,24,6,15,95,0.6,12.3
2009,11,20,1000,25,6,13,112,0.5,11.8
2009,11,20,1100,27,7,13,133,0.4,11.6
2009,11,20,1200,30,8,15,141,0.4,11.6
2009,11,20,1300,30,11,18,153,0.4,11.7
2009,11,20,1400,33,11,18,165,0.4,11.7
2009,11,20,1500,32,8,16,139,0.5,11.8
2009,11,20,1600,32,8,16,97,0.5,11.8
2009,11,20,1700,30,8,17,114,0.5,11.8
2009,11,20,1800,31,10,18,140,0.5,11.8
2009,11,20,1900,30,8,16,143,0.5,11.8
2009,11,20,2000,30,9,24,159,0.5,11.9
2009,11,20,2100,31,11,24,180,0.5,11.7
2009,11,20,2200,31,12,29,183,0.5,11.6
2009,11,20,2300,32,16,38,187,0.5,11.2
2009,11,20,2400,31,20,37,191,0.4,10.6
2009,11,21,100,30,19,40,193,0.4,10.6
2009,11,21,200,28,17,36,196,0.7,11
2009,11,21,300,25,16,31,196,1,10.9
2009,11,21,400,23,13,32,199,0.4,9.9
2009,11,21,500,20,7,30,230,1.5,11.2
2009,11,21,600,19,4,14,246,1.7,11.5
2009,11,21,700,19,4,17,261,2,11.6
2009,11,21,800,18,4,16,278,2.2,12
2009,11,21,900,17,4,12,226,2.3,12
2009,11,21,1000,17,3,9,229,2.4,12
2009,11,21,1100,17,4,16,235,2.3,11.6
2009,11,21,1200,16,4,18,266,2.4,12
2009,11,21,1300,18,4,15,277,2.3,11.9
2009,11,21,1400,17,6,20,280,2.3,12.1
2009,11,21,1500,14,6,19,299,2.3,12.2
2009,11,21,1600,14,5,16,296,2.2,12.2
2009,11,21,1700,13,5,19,303,2.2,12.2
2009,11,21,1800,13,3,14,287,2.2,12.2
2009,11,21,1900,11,4,13,279,2.2,12.2
2009,11,21,2000,10,3,15,295,2.2,12.1
2009,11,21,2100,8,3,9,195,2.2,12.3
2009,11,21,2200,8,3,9,240,2.1,12.2
2009,11,21,2300,8,4,14,245,2.1,12.1
2009,11,21,2400,8,4,11,239,2.1,12.2
2009,11,22,100,7,7,12,178,2.1,12.2
2009,11,22,200,7,6,15,173,2.1,12.3
2009,11,22,300,8,5,15,166,2.1,12.1
2009,11,22,400,6,4,11,150,2.1,12.3
2009,11,22,500,7,5,11,152,2.1,12.3
2009,11,22,600,6,4,7,109,2,12.1
2009,11,22,700,5,6,10,106,2,12
2009,11,22,800,5,5,10,124,2,11.9
2009,11,22,900,7,6,10,117,1.9,11.8
2009,11,22,1000,8,7,14,118,2.1,11.8
2009,11,22,1100,10,6,16,145,2.9,12.8
2009,11,22,1200,11,5,14,155,5.5,14.8
2009,11,22,1300,14,4,16,203,16.9,18
2009,11,22,1400,14,5,18,209,9.8,19.6
2009,11,22,1500,14,4,13,230,10,19.9
2009,11,22,1600,14,4,10,228,10,20
2009,11,22,1700,14,1,5,264,9.9,19.9
2009,11,22,1800,14,2,12,271,10.1,19.6
2009,11,22,1900,14,3,11,284,10.3,20.1
2009,11,22,2000,14,4,16,289,17.1,20.1
2009,11,22,2100,13,3,13,295,17.2,20
2009,11,22,2200,14,4,13,290,17.1,20.1
2009,11,22,2300,13,6,15,289,10.4,20.2
2009,11,22,2400,13,7,24,290,10.2,20.4
2009,11,23,100,12,5,12,288,10.5,20.5
2009,11,23,200,13,5,14,286,10.5,20.6
2009,11,23,300,13,5,16,284,11.1,20.7
2009,11,23,400,13,5,14,285,11.2,20.8
2009,11,23,500,13,6,17,282,17.2,21.1
2009,11,23,600,12,5,17,284,11.4,21
2009,11,23,700,12,4,14,308,11.4,21.2
2009,11,23,800,12,2,10,319,11.2,20.8
2009,11,23,900,13,3,10,302,11,20.4
2009,11,23,1000,14,2,8,341,10.7,20.2
2009,11,23,1100,15,3,18,298,10.6,20.1
2009,11,23,1200,15,5,16,274,10.9,20.4
2009,11,23,1300,16,3,14,283,10.8,20.3
2009,11,23,1400,17,4,14,273,10.4,20.2
2009,11,23,1500,16,4,16,279,10.4,20
2009,11,23,1600,15,5,16,276,10.4,20.1
2009,11,23,1700,14,4,14,276,10.3,20
2009,11,23,1800,13,3,11,251,9.6,19.4
2009,11,23,1900,11,2,7,208,9.6,19.5
2009,11,23,2000,11,2,7,176,9.4,19.3
2009,11,23,2100,12,3,11,78,9.5,19.5
2009,11,23,2200,12,3,7,58,17.2,19.4
2009,11,23,2300,12,4,10,22,17.4,19.3
2009,11,23,2400,12,3,10,16,17.3,19.3
2009,11,24,100,12,3,7,16,9.7,19.3
2009,11,24,200,13,1,4,360,17.3,19.1
2009,11,24,300,15,1,4,324,17.3,19.1
2009,11,24,400,17,2,6,25,9.1,18.9
2009,11,24,500,16,3,7,86,9,18.7
2009,11,24,600,16,3,6,112,17.2,18.7
2009,11,24,700,17,2,4,260,17.3,18.6
2009,11,24,800,18,1,4,293,8.7,18.4
2009,11,24,900,19,1,8,16,8.6,18.3
2009,11,24,1000,21,2,7,330,8.8,18
2009,11,24,1100,22,2,5,8,8.5,17.9
2009,11,24,1200,24,2,11,300,8.3,17.9
2009,11,24,1300,26,6,17,294,8.3,18.1
2009,11,24,1400,27,6,18,295,8.1,17.7
2009,11,24,1500,27,6,16,295,8.1,17.7
2009,11,24,1600,27,8,31,296,8.3,18.1
2009,11,24,1700,27,9,28,296,8.2,18.2
2009,11,24,1800,27,8,25,293,8.1,18
2009,11,24,1900,27,7,22,293,7.9,17.8
2009,11,24,2000,26,6,23,299,7.9,17.8
2009,11,24,2100,25,6,19,299,7.8,17.7
2009,11,24,2200,25,6,19,293,7.7,17.6
2009,11,24,2300,25,5,20,290,7.7,17.5
2009,11,24,2400,24,5,17,295,7.6,17.4
2009,11,25,100,23,4,13,294,7.6,17.5
2009,11,25,200,23,3,14,306,7.5,17.4
2009,11,25,300,23,2,7,103,7.5,17.3
2009,11,25,400,22,2,11,140,7.5,17.4
2009,11,25,500,22,3,11,132,7.4,17.4
2009,11,25,600,22,3,10,360,7.4,17.3
2009,11,25,700,22,4,15,287,7.3,17.3
2009,11,25,800,22,2,7,300,7.3,17.2
2009,11,25,900,24,2,5,289,7.2,17
2009,11,25,1000,27,1,5,207,7.2,16.9
2009,11,25,1100,30,2,7,251,7.1,16.8
2009,11,25,1200,31,2,7,350,7,16.7
2009,11,25,1300,34,2,9,330,7,16.6
2009,11,25,1400,36,2,7,326,6.9,16.5
2009,11,25,1500,36,2,6,330,6.8,16.4
2009,11,25,1600,37,2,6,31,6.7,16.4
2009,11,25,1700,31,2,5,14,6.7,16.6
2009,11,25,1800,28,2,6,14,6.7,16.6
2009,11,25,1900,29,4,7,36,6.7,16.6
2009,11,25,2000,29,3,11,154,6.7,16.7
2009,11,25,2100,31,3,9,282,6.6,16.5
2009,11,25,2200,30,3,8,248,6.5,16.5
2009,11,25,2300,31,5,12,238,6.5,16.4
2009,11,25,2400,30,4,9,231,6.5,16.3
2009,11,26,100,29,4,8,210,6.5,16.3
2009,11,26,200,29,1,6,274,6.5,16.4
2009,11,26,300,30,2,8,269,6.5,16.5
2009,11,26,400,31,6,13,218,6.4,16.2
2009,11,26,500,31,5,14,224,6.4,16.2
2009,11,26,600,32,5,14,231,6.3,16.1
2009,11,26,700,32,5,12,217,6.3,16.1
2009,11,26,800,33,6,14,209,6.2,15.9
2009,11,26,900,36,6,13,200,6.1,15.8
2009,11,26,1000,38,4,10,202,6.1,15.8
2009,11,26,1100,38,4,12,224,6.1,15.7
2009,11,26,1200,37,5,12,196,6.1,15.7
2009,11,26,1300,38,5,16,222,6.1,15.6
2009,11,26,1400,39,4,13,174,6,15.6
2009,11,26,1500,37,3,9,91,6,15.6
2009,11,26,1600,34,3,10,58,6,15.8
2009,11,26,1700,32,2,14,309,6,15.8
2009,11,26,1800,30,2,7,138,6,15.8
2009,11,26,1900,29,2,6,22,5.9,15.7
2009,11,26,2000,30,4,12,57,5.9,15.8
2009,11,26,2100,29,4,8,87,5.9,15.7
2009,11,26,2200,29,4,9,62,5.9,15.7
2009,11,26,2300,29,2,7,18,5.8,15.6
2009,11,26,2400,29,2,9,52,5.8,15.6
2009,11,27,100,28,3,9,96,5.8,15.5
2009,11,27,200,28,4,9,66,5.8,15.6
2009,11,27,300,28,3,14,224,5.8,15.5
2009,11,27,400,28,3,11,103,5.7,15.4
2009,11,27,500,29,3,13,187,5.7,15.4
2009,11,27,600,30,5,16,205,5.7,15.4
2009,11,27,700,29,4,17,115,5.7,15.4
2009,11,27,800,30,4,13,208,5.7,15.5
2009,11,27,900,30,6,16,206,5.6,15.2
2009,11,27,1000,30,6,18,185,5.5,15.1
2009,11,27,1100,30,5,18,180,5.5,15.1
2009,11,27,1200,32,6,16,176,5.5,15
2009,11,27,1300,31,8,18,186,5.4,15
2009,11,27,1400,31,10,20,201,5.4,15
2009,11,27,1500,30,8,19,202,5.4,14.9
2009,11,27,1600,29,6,17,202,5.4,14.9
2009,11,27,1700,28,4,14,228,5.4,15
2009,11,27,1800,27,4,13,266,5.3,14.9
2009,11,27,1900,24,3,11,283,5.4,15
2009,11,27,2000,23,2,11,271,5.6,15.2
2009,11,27,2100,23,1,4,238,5.7,15.4
2009,11,27,2200,23,1,6,290,6.2,15.8
2009,11,27,2300,23,1,4,318,6.7,16.2
2009,11,27,2400,23,1,5,320,7.5,16.9
2009,11,28,100,23,1,8,322,7.6,17.1
2009,11,28,200,21,2,11,326,7.8,17.4
2009,11,28,300,20,2,8,326,7.8,17.4
2009,11,28,400,19,2,8,321,8.3,17.6
2009,11,28,500,16,2,9,340,8.2,17.8
2009,11,28,600,15,2,6,327,8.2,17.8
2009,11,28,700,14,2,5,76,8.2,17.8
2009,11,28,800,13,2,9,345,8.1,17.9
2009,11,28,900,13,2,9,328,8,17.6
2009,11,28,1000,14,2,6,5,8,17.5
2009,11,28,1100,18,2,10,343,7.9,17.4
2009,11,28,1200,19,3,10,338,8,17.5
2009,11,28,1300,22,2,8,325,7.9,17.4
2009,11,28,1400,24,2,9,318,7.8,17.2
2009,11,28,1500,23,4,15,321,7.8,17.4
2009,11,28,1600,22,4,16,314,7.8,17.4
2009,11,28,1700,19,3,15,313,7.8,17.6
2009,11,28,1800,18,5,14,319,7.8,17.6
2009,11,28,1900,17,4,16,315,7.8,17.5
2009,11,28,2000,17,4,15,315,7.8,17.5
2009,11,28,2100,17,4,18,310,7.7,17.5
2009,11,28,2200,17,3,13,298,7.7,17.5
2009,11,28,2300,15,2,12,306,7.7,17.7
2009,11,28,2400,17,3,17,305,7.6,17.4
2009,11,29,100,16,3,9,258,7.6,17.3
2009,11,29,200,15,2,9,224,7.6,17.4
2009,11,29,300,15,3,11,246,7.5,17.3
2009,11,29,400,15,3,10,167,7.5,17.3
2009,11,29,500,14,2,11,267,7.5,17.2
2009,11,29,600,14,3,11,122,7.4,17.2
2009,11,29,700,14,3,9,112,7.4,17.2
2009,11,29,800,14,3,7,89,7.4,17.1
2009,11,29,900,16,2,9,38,7.3,17
2009,11,29,1000,17,2,7,343,7.3,16.9
2009,11,29,1100,20,2,9,342,7.3,16.8
2009,11,29,1200,23,3,10,320,7.3,16.9
2009,11,29,1300,24,4,12,48,7.2,16.8
2009,11,29,1400,25,3,12,54,7.2,16.7
